"","ymdh","time_jjj","t2m","d2m","u10","v10","blh","sp","e","tp","fal","wind_direction","wind_speed","bc"
"4243",2016121108,8280,-4.469870759,-7.299934289,1.040372729,-0.22313261,15.91357918,100410.5659,-3.23e-07,-1.73e-18,0.145459143,-244.7141847,1.064031756,3753
"4244",2016121109,8281,-3.66877091,-7.16186674,1.333743173,0.041070982,48.30082813,100439.8253,-7.18e-06,-1.73e-18,0.145410041,277.2022111,1.334375388,4456
"4245",2016121110,8282,1.403642139,-5.166953734,1.003590634,0.510032356,212.9705235,100472.0108,-2.42e-05,-1.73e-18,0.145299562,198.1087636,1.125756264,4941
"4246",2016121111,8283,1.669456092,-4.787539761,1.373627372,1.342745461,486.6469187,100400.6908,-4.08e-05,-1.73e-18,0.145152257,143.417966,1.920889776,5955
"4247",2016121112,8284,1.791389098,-4.665779403,1.812796722,2.383990687,778.7948139,100274.8752,-5.28e-05,-1.73e-18,0.145152257,117.0227992,2.994936318,6033
"4248",2016121113,8285,4.395878106,-3.529711778,2.017092454,2.953915577,832.635509,100135.1613,-5.82e-05,-1.73e-18,0.145152257,107.8425925,3.576909169,6647
"4249",2016121114,8286,4.26906778,-3.672127911,1.918268271,3.101114721,799.1714462,100002.7622,-5.47e-05,-1.73e-18,0.145152257,99.7136757,3.646459333,6271
"4250",2016121115,8287,3.981305885,-3.762361034,1.564628371,2.943064358,728.0188967,99949.3637,-3.5e-05,-1.73e-18,0.145152257,87.95378444,3.333120123,6634
"4251",2016121116,8288,2.24863787,-3.406864275,0.706231771,1.818783718,411.1042818,99896.33093,-1.61e-05,-1.73e-18,0.145152257,66.66817115,1.951086243,6770
"4252",2016121117,8289,0.60132296,-3.752576719,1.306267391,2.087705231,82.92453671,99902.18282,-2.67e-07,-1.73e-18,0.145275012,100.6378495,2.462691135,6568
"4253",2016121118,8290,-0.286349324,-3.466657307,1.964356679,0.711959387,65.7783461,99945.70627,2.15e-06,-1.73e-18,0.145348664,220.1549927,2.089397839,5979
"4254",2016121119,8291,-0.299761955,-3.475354476,1.940869317,0.033050515,57.49516223,99887.5531,1.31e-06,-1.73e-18,0.145373215,279.6784659,1.941150701,5916
"4255",2016121120,8292,-0.120520436,-3.424258611,1.536709431,-0.218414689,38.11251196,99965.4564,-7.92e-08,7.63e-05,0.145373215,-257.3299001,1.552153617,5729
"4256",2016121121,8293,-0.109546465,-3.462308723,1.591217837,-0.191994329,27.67570028,99994.71586,-2.48e-07,-1.73e-18,0.145373215,-261.1292524,1.60275888,5904
"4257",2016121122,8294,0.487925264,-3.156820682,1.39578526,-0.107071746,23.69977202,99986.66951,-1.58e-06,7.76e-06,0.145373215,-268.9623915,1.399886014,5725
"4258",2016121123,8295,0.834215001,-2.604550488,1.517653647,0.16043439,20.38649848,99986.30376,-1.69e-06,2.29e-05,0.145373215,263.7855654,1.526110018,5788
"4259",2016121200,8296,0.904936144,-2.57628469,1.242009514,-0.077820635,18.48136618,99962.8962,-7.91e-07,2.29e-05,0.145385491,-271.4797969,1.244445131,5755
"4260",2016121201,8297,0.851285622,-2.715439385,0.695595984,-0.654350614,16.41057022,99930.34505,-6.05e-08,1.35e-05,0.145397766,-146.8695592,0.955001832,6441
"4261",2016121202,8298,0.785441799,-2.833938305,0.269278209,-0.418454551,13.18012851,99965.4564,-1.17e-07,3.67e-06,0.145397766,-102.9234229,0.497609249,5913
"4262",2016121203,8299,1.386571518,-2.853506934,0.135001405,-0.310414153,12.84880115,99967.28512,-3.41e-07,8.16e-07,0.145410041,-73.84180826,0.338500112,6362
"4263",2016121204,8300,1.866987562,-2.955698663,0.146523507,-0.536874375,15.16809264,99943.14606,-3.98e-07,2.04e-06,0.145434592,-47.95757941,0.556509867,5941
"4264",2016121205,8301,1.576787007,-2.85459408,0.159375083,-0.581222835,15.58225183,99924.8589,-8.29e-07,2.86e-06,0.145446868,-48.1731041,0.602677692,4838
"4265",2016121206,8302,0.19406672,-2.951350079,0.226291906,-0.746350079,20.38649848,99942.41458,-2.3e-08,1.63e-06,0.145397766,-52.9898792,0.779901575,3702
"4266",2016121207,8303,-0.140029717,-3.282929625,-0.046250123,-0.898267144,21.54614422,99953.75262,3.33e-07,-1.73e-18,0.145397766,9.259692039,0.899457023,4024
"4267",2016121208,8304,0.39769484,-2.935042888,-0.327655306,-0.711909254,29.82932809,100056.8922,-9.03e-07,-1.73e-18,0.145385491,77.64191723,0.783691767,4181
"4268",2016121209,8305,0.789099789,-2.836112597,-0.474340528,-0.827970117,59.89728555,100128.9436,-6.3e-06,-1.73e-18,0.145311838,93.64525418,0.954218765,4558
"4269",2016121210,8306,2.258392511,-2.575197544,-0.270044796,-0.541120504,112.6611668,100166.9809,-1.38e-05,8.16e-07,0.145275012,83.3193472,0.604760772,4328
"4270",2016121211,8307,2.552251055,-2.113160472,-0.308599522,-0.574145953,206.4268083,100204.6525,-3.04e-05,8.16e-07,0.145275012,88.77426301,0.651826081,3574
"4271",2016121212,8308,2.748563195,-1.552193109,-0.548347876,-0.459028674,260.6816626,100153.4484,-4.56e-05,-1.73e-18,0.145275012,157.2897717,0.715117274,1536
"4272",2016121213,8309,4.788502385,-0.728136401,-0.89534041,-0.277388704,325.2904968,100088.3461,-6.6e-05,-1.73e-18,0.145275012,228.6649175,0.93732542,101
"4273",2016121214,8310,4.840933578,-0.376988226,-1.157246652,-0.334947344,381.7818108,100066.4015,-6.32e-05,-1.73e-18,0.145275012,232.0308765,1.204744594,54
"4274",2016121215,8311,4.776309084,-0.143251825,-1.548554962,-0.419398135,398.5138423,100092.735,-4.42e-05,-1.73e-18,0.145275012,235.1356647,1.604343251,249
"4275",2016121216,8312,3.953261294,-0.445478427,-1.381484483,-0.434023691,303.0087322,100159.3003,-2.46e-05,-1.73e-18,0.145275012,227.9500152,1.448059371,97
"4276",2016121217,8313,3.092414272,-0.34002526,-1.44973078,-0.926574672,114.7319628,100252.1991,-1.9e-06,4.08e-07,0.145373215,180.3773774,1.7205406,162
"4277",2016121218,8314,1.697500683,-0.62920611,-1.089443513,-1.600765622,73.97869813,100375.4545,2.19e-06,8.16e-07,0.145434592,107.5627419,1.936320672,189
"4278",2016121219,8315,1.690184703,-0.511794337,-1.09786351,-2.10369603,99.5737363,100430.316,5.39e-07,8.16e-07,0.145434592,86.57874098,2.372939374,203
"4279",2016121220,8316,1.685307383,-0.524840089,-0.974222493,-2.399037902,121.1928462,100545.8909,5.95e-07,-1.73e-18,0.145569622,69.43397799,2.589303443,106
"4280",2016121221,8317,1.343894966,-0.762925075,-0.915725667,-2.424042885,139.4158507,100618.6738,1.72e-06,-1.73e-18,0.145802855,65.01512505,2.591242444,195
"4281",2016121222,8318,1.402422809,-0.821630962,-0.918384614,-2.350915105,149.2728395,100670.9751,4.27e-07,2.04e-06,0.14619567,67.03559991,2.523931879,104
"4282",2016121223,8319,0.359895608,-1.156471946,-1.038480369,-2.320248616,160.9521288,100717.7902,-1.35e-07,6.53e-06,0.147018124,75.75006669,2.54204546,193
"4283",2016121300,8320,0.331851016,-1.060803093,-1.100522457,-2.065480868,191.682741,100732.7857,1.64e-07,1.43e-05,0.148122914,88.11988654,2.340376229,384
"4284",2016121301,8321,0.146512847,-1.127119002,-1.215300319,-2.090957643,186.7956625,100766.7998,-2.3e-08,2.65e-05,0.149718721,94.76892656,2.418482733,407
"4285",2016121302,8322,0.122126246,-0.978179993,-1.125339292,-2.036701548,177.1871692,100797.5222,3.32e-08,2.65e-05,0.151461833,90.86107939,2.326916784,125
"4286",2016121303,8323,0.390378859,-1.039060172,-0.95693934,-2.003676099,164.1825705,100814.7121,-1.2e-06,2.2e-05,0.152566623,80.20096449,2.220461846,133
"4287",2016121304,8324,-0.300981285,-1.825066768,-0.828423586,-2.017358071,156.8105369,100771.9202,-6.6e-07,8.57e-06,0.15303309,70.13729741,2.180829939,477
"4288",2016121305,8325,-0.337561187,-2.464308647,-0.645399427,-1.849400073,160.7864651,100774.1146,-9.03e-07,5.31e-06,0.1533277,60.43748674,1.958780501,223
"4289",2016121306,8326,-0.727746806,-2.125119079,0.061437215,-1.45403827,67.84914207,100781.4295,-1.33e-06,6.12e-06,0.147717824,-7.60098617,1.455335639,153
"4290",2016121308,8328,-0.457055532,-2.77740671,0.01490565,-0.914779869,99.82223181,100849.092,-2.36e-06,1.39e-05,0.149399559,-2.932705024,0.914901299,283
"4291",2016121309,8329,-0.043702642,-2.883947023,-0.334302673,-0.97705643,175.3648687,100950.4029,-1.31e-05,1.39e-05,0.150565726,59.34006652,1.032665262,189
"4292",2016121310,8330,1.881619522,-6.257361224,-0.85146779,-0.878923667,534.3580578,100960.2779,-3.68e-05,1.47e-05,0.151437282,138.5158745,1.223725545,160
"4293",2016121311,8331,1.691404033,-7.118380898,-1.144838234,-0.443931325,715.6769528,100939.4306,-5.86e-05,1.88e-05,0.152014228,216.1582704,1.227896414,211
"4294",2016121312,8332,1.520697825,-6.79549852,-0.957382497,-0.038661888,976.1002537,100891.1525,-7.04e-05,2.04e-05,0.152136983,275.4783631,0.958162819,206
"4295",2016121313,8333,2.052325731,-6.544367782,-0.604628913,0.297725899,1072.930673,100788.0129,-7.17e-05,1.76e-05,0.152100156,-200.3829059,0.673956106,176
"4296",2016121314,8334,2.114511564,-6.048629182,-0.247886908,0.718564477,1102.915799,100743.0265,-6.91e-05,1.18e-05,0.151989677,-59.7944463,0.760120271,74
"4297",2016121315,8335,2.108414914,-5.678999524,-0.21376376,1.037967747,1013.954404,100744.1237,-6.03e-05,-1.73e-18,0.151952851,-36.55887238,1.059750909,51
"4298",2016121316,8336,1.140266846,-6.359552953,-0.253647959,0.793107633,265.2374138,100797.1565,-3.55e-05,-1.73e-18,0.151952851,-55.71637126,0.832680614,128
"4299",2016121317,8337,0.967121978,-5.747489726,-0.782778336,1.277638148,68.09763758,100837.754,-5.06e-06,-1.73e-18,0.152038779,-98.94384889,1.498366164,160
"4300",2016121318,8338,-0.883821053,-7.177086785,0.47180131,0.651098202,23.94826754,100829.3419,-1.13e-06,-1.73e-18,0.145581898,112.8710912,0.804067998,113
"4301",2016121319,8339,-0.310735925,-7.212962604,0.567080231,0.236392922,18.15003883,100921.8749,-6.22e-07,-1.73e-18,0.145618724,211.6513258,0.614379038,146
"4302",2016121320,8340,0.20016337,-7.056413573,0.791318062,-0.022620956,16.90756125,100972.3475,-4.35e-07,-1.73e-18,0.145618724,-277.599183,0.791641322,123
"4303",2016121321,8341,0.181873419,-7.235792672,1.064303249,-0.236814581,18.31570251,101044.7646,-4.35e-07,-1.73e-18,0.145643275,-243.3341388,1.090331395,108
"4304",2016121322,8342,-1.270348682,-6.957483282,1.023089576,-0.494413083,17.2388886,101082.0704,-5.1e-07,-1.73e-18,0.145643275,-201.7141717,1.13629071,211
"4305",2016121323,8343,-2.727448104,-7.256448447,0.711549664,-0.585468964,15.58225183,101128.1541,-5.85e-07,-1.73e-18,0.145643275,-158.814322,0.921453651,532
"4306",2016121400,8344,-2.495775392,-7.124903774,0.260415054,-0.569428031,14.83676528,101145.7098,-5.48e-07,-1.73e-18,0.145643275,-77.20752225,0.626150368,475
"4307",2016121401,8345,-2.673797581,-7.177086785,0.136774036,-0.999702452,18.89552538,101147.1727,-4.35e-07,-1.73e-18,0.14565555,-24.47470096,1.009015425,743
"4308",2016121402,8346,-2.412860948,-7.222746919,-0.602413124,-1.654549925,30.40915096,101194.7193,-3.41e-07,-1.73e-18,0.14565555,62.85166085,1.760805788,281
"4309",2016121403,8347,-3.532205943,-7.271668491,-1.273353987,-1.0747174,57.16383487,101245.5576,-8.29e-07,-1.73e-18,0.14565555,156.5627146,1.666267646,413
"4310",2016121404,8348,-4.968576754,-7.973964841,-1.535703387,-0.900154313,91.78754346,101247.0206,-1.24e-06,-1.73e-18,0.14565555,187.3119674,1.780073785,288
"4311",2016121405,8349,-4.863714369,-8.381644611,-1.361985541,-0.886944133,129.3103664,101229.4649,-1.54e-06,-1.73e-18,0.14565555,178.8422599,1.625322894,323
"4312",2016121406,8350,-5.535565232,-11.19735289,-0.840832004,-1.233239555,156.3135458,101267.1365,-2.03e-06,-1.73e-18,0.145692377,107.7140909,1.492607872,226
"4313",2016121407,8351,-5.475818059,-12.32146191,-0.669329947,-0.812872769,147.2848754,101295.2987,-2.5e-06,-1.73e-18,0.145692377,123.9938954,1.052978973,291
"4314",2016121408,8352,-5.71236809,-12.87916783,-0.37064161,-0.666145417,120.5301915,101327.1184,-3.13e-06,-1.73e-18,0.145692377,91.39348929,0.762315499,273
"4315",2016121409,8353,-5.70505211,-14.21527033,-0.668000474,-0.67558126,232.2703419,101373.9335,-1.61e-05,-1.73e-18,0.145680101,140.3560802,0.950070877,297
"4316",2016121410,8354,-1.864162421,-14.44030956,-0.941871975,-0.288239923,362.4819924,101401.73,-4.07e-05,-1.73e-18,0.145618724,229.2871982,0.984989884,856
"4317",2016121411,8355,-1.894645673,-14.08807424,-0.863876208,0.360474252,492.6936429,101346.8685,-6.12e-05,-1.73e-18,0.145557347,-211.5876011,0.936068261,665
"4318",2016121412,8356,-1.776370657,-13.93043806,-0.486748946,1.121946746,637.1523696,101221.7843,-7.59e-05,-1.73e-18,0.145483694,-73.68065904,1.222983662,801
"4319",2016121413,8357,0.81836371,-12.96505237,-0.083918533,1.746599523,754.3594214,101074.3898,-8.13e-05,-1.73e-18,0.145422317,-8.64177981,1.748614369,1634
"4320",2016121414,8358,0.869575573,-12.52367107,0.188623495,2.218863442,775.9785313,100933.9444,-7.61e-05,-1.73e-18,0.145446868,15.26493051,2.226866363,1902
"4321",2016121415,8359,0.633025541,-12.23557737,0.16380666,2.693958115,650.6539594,100871.7681,-5.91e-05,-1.73e-18,0.145545071,10.93147693,2.698933668,3074
"4322",2016121416,8360,-0.61069112,-11.9790109,-0.048022754,2.12308964,455.9991383,100818.7353,-3.52e-05,-1.73e-18,0.145606448,-4.070775797,2.123632691,3067
"4323",2016121417,8361,-2.677455571,-10.36351186,0.223632959,2.575538291,122.7666511,100853.4809,-7.87e-06,-1.73e-18,0.14565555,15.59022623,2.585229039,2638
"4324",2016121418,8362,-4.501573341,-9.830810299,1.452509455,1.915029312,70.49976091,100854.2124,-1.41e-06,-1.73e-18,0.145716927,116.8030079,2.403564225,2196
"4325",2016121419,8363,-3.966287445,-9.386167563,1.458270506,1.383791376,79.03144029,100839.9484,-1.41e-06,-1.73e-18,0.145716927,146.0876736,2.010331177,2422
"4326",2016121420,8364,-3.844354439,-9.630775425,1.907189327,1.396529764,106.0346197,100865.9162,-2.14e-06,-1.73e-18,0.145716927,168.9760115,2.363824551,1647
"4327",2016121421,8365,-3.435878869,-9.305718756,2.199673455,1.343689046,130.552844,100830.8048,-2.33e-06,-1.73e-18,0.145716927,184.0375672,2.577608108,925
"4328",2016121422,8366,-3.216399458,-8.962180603,2.290520798,1.369637613,143.9716019,100783.2582,-2.29e-06,-1.73e-18,0.145716927,185.7381993,2.668781129,779
"4329",2016121423,8367,-3.328577823,-8.678435483,2.424797602,1.328591698,152.6689449,100774.1146,-2.18e-06,-1.73e-18,0.145716927,192.5194549,2.76492302,476
"4330",2016121500,8368,-3.356622415,-8.486010632,2.346801834,0.997393624,134.114613,100749.9756,-2.01e-06,-1.73e-18,0.145716927,210.4064375,2.549955469,312
"4331",2016121501,8369,-3.794361906,-8.092463761,1.998922985,0.36000246,78.86577662,100711.9383,-1.63e-06,-1.73e-18,0.145716927,250.6694865,2.031082192,527
"4332",2016121502,8370,-4.360131054,-7.965267673,1.687826231,-0.189163577,46.06436848,100724.7393,-1.17e-06,-1.73e-18,0.145716927,-262.6536255,1.69839343,278
"4333",2016121503,8371,-4.829573127,-7.94135046,1.489734708,-0.685017103,31.81729222,100720.7161,-7.91e-07,-1.73e-18,0.145729203,-205.1643818,1.639682265,159
"4334",2016121504,8372,-5.456308778,-8.396864656,1.186171635,-0.982246143,26.4332227,100740.1005,-7.72e-07,-1.73e-18,0.145729203,-158.2498497,1.540068386,26.9
"4335",2016121505,8373,-5.523371931,-8.69039409,0.989852743,-1.143599051,22.95428548,100781.4295,-8.29e-07,-1.73e-18,0.145729203,-128.4224305,1.51249041,209
"4336",2016121506,8374,-5.603847715,-8.956744873,1.09576745,-1.054902131,23.03711731,100830.8048,-8.47e-07,-1.73e-18,0.145766029,-144.7914753,1.521027551,102
"4337",2016121507,8375,-5.663594888,-9.065459478,0.919833816,-1.3563773,19.88950744,100899.1988,-8.66e-07,-1.73e-18,0.145766029,-107.26449,1.638857415,117
"4338",2016121508,8376,-5.268531948,-8.90238757,0.754979125,-0.880810836,17.90154331,101045.1304,-1.15e-06,-1.73e-18,0.145766029,-127.5525416,1.160095344,182
"4339",2016121509,8377,-3.643164979,-7.636949565,1.024862207,-0.889774886,24.94224961,101097.4316,-9.15e-06,-1.73e-18,0.145741478,-154.0505682,1.357218439,146
"4340",2016121510,8378,2.554689715,-7.294498558,0.628236003,-0.466577348,231.6905191,101161.4367,-3.1e-05,-1.73e-18,0.145680101,-167.7595489,0.782543863,164
"4341",2016121511,8379,2.931462704,-6.943350383,0.603862326,-0.380239388,436.4508244,101206.0574,-5.61e-05,-1.73e-18,0.145532796,-181.5911019,0.713604723,407
"4342",2016121512,8380,3.313113013,-6.380208728,0.770489647,-0.60245348,741.768982,101180.0896,-7.28e-05,-1.73e-18,0.145446868,-163.2930626,0.978061599,429
"4343",2016121513,8381,5.461572578,-8.531670766,0.735923341,-1.102553135,1142.509418,101105.1123,-8.09e-05,-1.73e-18,0.145446868,-105.9407877,1.325596688,965
"4344",2016121514,8382,5.50181047,-8.544716519,0.401339225,-1.243618982,1193.119671,101053.5425,-7.71e-05,-1.73e-18,0.145446868,-56.19010496,1.30677517,1096
"4345",2016121515,8383,5.326226941,-7.892428887,-0.128677468,-0.648217317,800.7452511,101068.9037,-6.96e-05,-1.73e-18,0.145446868,35.27320189,0.660865781,814
"4346",2016121516,8384,2.899760122,-6.868337306,-1.241446628,0.569478164,270.7871469,101056.8341,-2.71e-05,-1.73e-18,0.145483694,-205.328408,1.365831289,1512
"4347",2016121517,8385,2.710763963,-7.615206644,-1.528612863,1.561657009,42.00560838,101103.2835,-3.69e-06,-1.73e-18,0.145643275,-139.4470092,2.185275703,1099
"4348",2016121518,8386,0.098958975,-8.301195803,0.245790848,2.034864512,33.47392899,101134.006,-6.97e-07,-1.73e-18,0.145741478,21.63733686,2.04965527,1086
"4349",2016121519,8387,-1.860504431,-7.914171808,1.816785142,1.731030382,41.75711287,101167.6543,-6.79e-07,-1.73e-18,0.145766029,145.7216283,2.509417151,1337
"4350",2016121520,8388,-1.452028861,-7.882644573,1.721506221,1.216776963,47.3896779,101163.6312,-1.5e-06,-1.73e-18,0.14579058,171.9926692,2.108110492,1342
"4351",2016121521,8389,-1.043553291,-8.026147852,1.728153588,0.875199463,51.94542903,101141.3208,-1.8e-06,-1.73e-18,0.145802855,198.3623505,1.937134204,1443
"4352",2016121522,8390,-1.297173944,-7.259709885,1.819444088,0.775179532,59.89728555,101098.1631,-1.6e-06,-1.73e-18,0.145802855,210.2461478,1.977695653,1087
"4353",2016121523,8391,-2.882303021,-7.795672889,1.910734589,0.837456093,70.49976091,101069.2694,-1.52e-06,-1.73e-18,0.145802855,208.390121,2.086202142,1338
"4354",2016121600,8392,-3.038377269,-7.746751316,1.879270387,0.873312295,78.86577662,101037.084,-1.48e-06,-1.73e-18,0.145802855,204.4401537,2.0722769,1438
"4355",2016121601,8393,-3.945558834,-8.316415848,1.885031438,0.9388914,83.42152775,100973.4447,-1.52e-06,-1.73e-18,0.145802855,199.5638485,2.105910868,2134
"4356",2016121602,8394,-4.28940991,-8.606683844,1.853567237,0.920019715,80.27391788,100925.5323,-1.54e-06,-1.73e-18,0.145815131,199.8130102,2.069335105,1384
"4357",2016121603,8395,-4.345499093,-8.782801504,1.783991467,0.773764156,72.90188423,100904.3192,-1.69e-06,-1.73e-18,0.145815131,209.0803749,1.944565895,1350
"4358",2016121604,8396,-5.28926056,-9.066546624,1.720176748,0.576083254,64.37020484,100819.1011,-1.67e-06,-1.73e-18,0.145815131,224.574929,1.814078267,1167
"4359",2016121605,8397,-5.224636066,-8.960006311,1.627113616,0.435960992,56.33551648,100764.6053,-1.62e-06,-1.73e-18,0.145815131,235.621801,1.684506072,1320
"4360",2016121606,8398,-6.245215326,-10.54289096,1.65813466,0.338771814,45.73304113,100699.503,-1.56e-06,-1.73e-18,0.145876508,246.4669734,1.692387926,1589
"4361",2016121607,8399,-6.624426975,-10.86577334,1.61647783,0.356228123,46.64419135,100659.2713,-1.43e-06,-1.73e-18,0.145876508,243.7002428,1.655264042,2822
"4362",2016121608,8400,-6.357393692,-10.72335721,1.43566946,0.105234711,43.57941332,100700.2345,-1.8e-06,-1.73e-18,0.145876508,269.5728755,1.43952115,3883
"4363",2016121609,8401,-4.705201461,-10.22109573,1.56285574,0.392084324,63.54188645,100661.1,-1.16e-05,-1.73e-18,0.145864233,238.4986615,1.61128774,2074
"4364",2016121610,8402,1.609708919,-7.248838424,1.101971659,0.817640823,137.5935503,100591.9745,-3.11e-05,-1.73e-18,0.145815131,167.8406168,1.372180037,2370
"4365",2016121611,8403,2.070615682,-7.251012716,1.0700643,1.479093386,230.1167141,100548.0853,-5.34e-05,-1.73e-18,0.145692377,112.7335975,1.825583427,1642
"4366",2016121612,8404,2.610778898,-7.211875458,1.263281087,1.754148197,317.007313,100397.3991,-7.22e-05,-1.73e-18,0.145545071,112.3440426,2.161692624,1739
"4367",2016121613,8405,6.800396984,-7.396690287,1.166672693,1.868793684,372.0076539,100271.2177,-8.19e-05,-1.73e-18,0.145545071,100.4561878,2.203069451,2313
"4368",2016121614,8406,6.774791053,-7.476051949,0.872859092,1.994290389,382.1131382,100144.6706,-7.92e-05,-1.73e-18,0.145532796,74.26092658,2.176942156,2997
"4369",2016121615,8407,6.472397198,-6.804195689,0.541820238,1.83907078,329.6805843,100119.0686,-6.56e-05,-1.73e-18,0.145532796,51.57186043,1.917224687,2895
"4370",2016121616,8408,3.108265563,-4.811456974,0.646848629,2.191499499,107.6084247,100068.2302,-2.47e-05,-1.73e-18,0.145581898,51.66232201,2.284968972,3212
"4371",2016121617,8409,2.891224812,-5.39090582,1.954607208,2.2273557,48.54932364,100069.3275,-1.71e-06,-1.73e-18,0.145716927,129.6486351,2.963376917,3497
"4372",2016121618,8410,-2.02877198,-6.952047552,2.612696496,0.772348779,37.1185299,100054.332,5.19e-08,-1.73e-18,0.145864233,231.0063368,2.724464281,3378
"4373",2016121619,8411,-2.110467094,-6.854204407,2.642388067,0.132598654,31.15463751,100021.7809,-6.04e-07,-1.73e-18,0.145888784,273.7182626,2.645712966,3026
"4374",2016121620,8412,-1.399597669,-6.961831866,2.411946027,0.324146258,33.47392899,100031.6559,-1.15e-06,-1.73e-18,0.145888784,258.696857,2.433629888,2829
"4375",2016121621,8413,-1.136222376,-7.265145615,2.055204022,0.29583873,34.5507429,99975.33147,-1.52e-06,-1.73e-18,0.145888784,257.0097954,2.076387277,2261
"4376",2016121622,8414,-2.287269952,-7.430391815,2.116359794,0.106650087,27.67570028,99932.53951,-1.33e-06,-1.73e-18,0.145901059,273.6802341,2.119045308,1994
"4377",2016121623,8415,-4.614971036,-7.770668529,1.997150354,0.02078392,19.88950744,99924.12742,-8.47e-07,-1.73e-18,0.145901059,280.8701846,1.997258498,2040
"4378",2016121700,8416,-4.566197834,-8.020712121,1.673202024,-0.053759236,17.15605676,99916.08107,-6.41e-07,-1.73e-18,0.14592561,-276.9620078,1.674065432,2007
"4379",2016121701,8417,-4.240636708,-8.151169648,1.150719014,-0.419869927,13.75995138,99893.03924,-6.79e-07,-1.73e-18,0.14592561,-219.7675373,1.22492653,1932
"4380",2016121702,8418,-4.662524909,-8.52514789,0.445211844,-0.559048605,11.85481909,99937.65992,-8.1e-07,-1.73e-18,0.14592561,-121.0547034,0.714667005,1688
"4381",2016121703,8419,-4.418658897,-8.680609775,0.359239237,-1.330900525,17.40455228,99965.09066,-6.6e-07,-1.73e-18,0.14592561,-47.45503197,1.378531478,2062
"4382",2016121704,8420,-4.719833422,-9.02088649,0.062323531,-1.613032217,25.52207248,99930.7108,-8.85e-07,-1.73e-18,0.14592561,-6.951292135,1.614235781,1757
"4383",2016121705,8421,-4.656428258,-9.058936602,-0.042261703,-1.602652791,30.4919828,99927.78485,-9.22e-07,-1.73e-18,0.14592561,4.745472019,1.603209911,1545
"4384",2016121706,8422,-4.902732931,-9.812328816,0.102650888,-1.636150032,34.30224738,99903.28005,-9.97e-07,-1.73e-18,0.145974712,-11.2782894,1.639366991,1530
"4385",2016121707,8423,-5.414851556,-9.844943198,0.020223543,-2.023019576,31.5687967,99913.88661,-8.1e-07,-1.73e-18,0.145974712,-1.799348113,2.023120658,1892
"4386",2016121708,8424,-5.09172909,-9.42856626,0.012246703,-1.577647808,31.15463751,99974.96572,-1.05e-06,-1.73e-18,0.145974712,-1.397246109,1.57769534,2259
"4387",2016121709,8425,-3.67852555,-7.890254595,-0.238137437,-1.732867418,57.24666671,100011.54,-8.98e-06,-1.73e-18,0.145950161,24.58232918,1.749153774,2882
"4388",2016121710,8426,2.105976253,-4.638600752,-0.658694161,-1.415351316,137.6763821,100034.2161,-2.44e-05,-1.73e-18,0.145888784,78.40449054,1.561120541,2836
"4389",2016121711,8427,2.160846106,-5.350681416,-1.13774771,-1.472909956,239.8080393,100066.4015,-4.16e-05,-1.73e-18,0.145729203,118.3885737,1.861164578,3585
"4390",2016121712,8428,2.585172967,-5.100637824,-1.422698156,-1.455925439,324.7935058,99959.23877,-5.98e-05,-1.73e-18,0.145667826,139.2940635,2.03562986,5513
"4391",2016121713,8429,5.683490649,-4.696219493,-1.728477017,-1.094532669,380.6221651,99905.47451,-6.76e-05,-1.73e-18,0.145667826,181.1334423,2.045882343,6842
"4392",2016121714,8430,5.544487022,-4.76036111,-1.821540149,-0.74210395,393.7095956,99840.00648,-6.15e-05,-1.73e-18,0.145667826,213.1061333,1.966907925,8498
"4393",2016121715,8431,5.10187021,-4.133077838,-1.385472903,-0.208507054,303.9198824,99882.43269,-4.12e-05,-1.73e-18,0.145667826,255.8559759,1.401074715,6298
"4394",2016121716,8432,2.636384829,-3.749315281,-1.982849577,-0.244363256,101.0647094,99912.42363,-1.25e-05,-1.73e-18,0.145680101,260.6717128,1.997850306,7341
"4395",2016121717,8433,2.112072904,-4.534234731,-1.690808606,-1.126614534,33.14260164,99991.05843,3.33e-07,-1.73e-18,0.145802855,176.9464499,2.031771161,6835
"4396",2016121718,8434,-3.25297936,-6.00514334,-0.608617333,-2.111716496,31.81729222,100033.4846,1.7e-06,-1.73e-18,0.145937885,50.50895111,2.197671863,5723
"4397",2016121719,8435,-3.183477546,-5.986661857,-0.129563783,-2.120680547,32.14861957,100069.3275,2.07e-06,-1.73e-18,0.145974712,10.98351608,2.124634734,4904
"4398",2016121720,8436,-3.26883065,-6.148646619,0.219644539,-2.111716496,29.33233706,100113.9481,2.19e-06,-1.73e-18,0.145999263,-18.65513728,2.123108637,4728
"4399",2016121721,8437,-2.750615375,-5.895341589,0.617157059,-1.850343658,25.02508144,100175.0273,1.81e-06,-1.73e-18,0.146023813,-57.94800304,1.950552354,3550
"4400",2016121722,8438,-3.077395831,-6.101899339,0.672108622,-1.624355228,21.21481686,100163.6892,1.57e-06,-1.73e-18,0.146023813,-70.61759574,1.75791351,3135
"4401",2016121723,8439,-4.539372573,-6.67156387,0.73415071,-1.409218018,18.15003883,100188.9255,1.27e-06,-1.73e-18,0.146036089,-86.44989046,1.588984798,2991
"4402",2016121800,8440,-4.49425736,-6.786801352,0.737695972,-1.191721848,16.07924286,100193.3144,1.08e-06,-1.73e-18,0.146036089,-99.77135268,1.401569231,2791
