,0,1
3317,2016092402,1908.0
3318,2016092403,4089.0
3319,2016092404,4319.0
3320,2016092405,5200.0
3321,2016092406,4970.0
3322,2016092407,4843.0
3323,2016092408,6193.0
3324,2016092409,7275.0
3325,2016092410,5692.0
3326,2016092411,6485.0
3327,2016092412,7402.0
3328,2016092413,7539.0
3329,2016092414,7420.0
3330,2016092415,8135.0
3331,2016092416,7022.0
3332,2016092417,6199.0
3333,2016092418,6839.0
3334,2016092419,5085.0
3335,2016092420,5326.0
3336,2016092421,4943.0
3337,2016092422,4845.0
3338,2016092423,3504.0
3339,2016092500,3005.0
3340,2016092501,3730.0
3341,2016092502,4318.0
3342,2016092503,3265.0
3343,2016092504,4332.0
3344,2016092505,4454.0
3345,2016092506,5096.0
3346,2016092507,4886.0
3347,2016092508,4867.0
3348,2016092509,5282.0
3349,2016092510,5198.0
3350,2016092511,5979.0
3351,2016092512,5110.0
3352,2016092513,5702.0
3353,2016092514,5458.0
3354,2016092515,7285.0
3355,2016092516,5022.0
3356,2016092517,5174.0
3357,2016092518,6208.0
3358,2016092519,6655.0
3359,2016092520,5507.0
3360,2016092521,6428.0
3361,2016092522,6304.0
3362,2016092523,6239.0
3363,2016092600,4992.0
3364,2016092601,4376.0
3365,2016092602,5212.0
3366,2016092603,6015.0
3367,2016092604,3872.0
3368,2016092605,5102.0
3369,2016092606,3603.0
3370,2016092607,3394.0
3371,2016092608,2746.0
3372,2016092609,2430.0
3373,2016092610,2574.0
3374,2016092611,2970.0
3375,2016092612,2471.0
3376,2016092613,3249.0
3377,2016092614,2726.0
3378,2016092615,1758.0
3379,2016092616,2184.0
3380,2016092617,3215.0
3381,2016092618,2715.0
3382,2016092619,1681.0
3383,2016092620,463.0
3384,2016092621,286.0
3385,2016092622,117.0
3386,2016092623,229.0
3387,2016092700,-114.0
3388,2016092701,2.9
3389,2016092702,267.0
3390,2016092703,75.0
3391,2016092704,120.0
3392,2016092705,344.0
3393,2016092706,122.0
3394,2016092707,339.0
3395,2016092708,14.6
